# Exploration %,Episodes,Rewards,Timestep,Training Score
2.000000000000001776e+00,2.150000000000000000e+04,8.090000000000000568e+01,2.150000000000000000e+05,1.525739382486790419e-03
2.000000000000001776e+00,2.160000000000000000e+04,8.100000000000000000e+01,2.160000000000000000e+05,8.920467225834727287e-04
2.000000000000001776e+00,2.170000000000000000e+04,8.090000000000000568e+01,2.170000000000000000e+05,8.686767774634063244e-03
2.000000000000001776e+00,2.180000000000000000e+04,8.100000000000000000e+01,2.180000000000000000e+05,5.550764501094818115e-03
2.000000000000001776e+00,2.190000000000000000e+04,8.090000000000000568e+01,2.190000000000000000e+05,9.596682095434516668e-03
2.000000000000001776e+00,2.200000000000000000e+04,8.090000000000000568e+01,2.200000000000000000e+05,3.703372742165811360e-03
2.000000000000001776e+00,2.210000000000000000e+04,8.100000000000000000e+01,2.210000000000000000e+05,9.956535504898056388e-04
2.000000000000001776e+00,2.220000000000000000e+04,8.090000000000000568e+01,2.220000000000000000e+05,4.116401061764918268e-03
2.000000000000001776e+00,2.230000000000000000e+04,8.090000000000000568e+01,2.230000000000000000e+05,1.094027626095339656e-03
2.000000000000001776e+00,2.240000000000000000e+04,8.100000000000000000e+01,2.240000000000000000e+05,8.606086048530414701e-04
2.000000000000001776e+00,2.250000000000000000e+04,8.100000000000000000e+01,2.250000000000000000e+05,1.303176206420175731e-03
2.000000000000001776e+00,2.260000000000000000e+04,8.090000000000000568e+01,2.260000000000000000e+05,2.726498001720756292e-03
2.000000000000001776e+00,2.270000000000000000e+04,8.100000000000000000e+01,2.270000000000000000e+05,1.298126654000952840e-02
2.000000000000001776e+00,2.280000000000000000e+04,8.100000000000000000e+01,2.280000000000000000e+05,2.170380175812169909e-03
2.000000000000001776e+00,2.290000000000000000e+04,8.100000000000000000e+01,2.290000000000000000e+05,9.133798128459602594e-03
2.000000000000001776e+00,2.300000000000000000e+04,8.100000000000000000e+01,2.300000000000000000e+05,7.318528099858667701e-03
2.000000000000001776e+00,2.310000000000000000e+04,8.100000000000000000e+01,2.310000000000000000e+05,8.769612613832578063e-04
