# Exploration %,Episodes,Rewards,Timestep,Training Score
2.000000000000001776e+00,1.656000000000000000e+03,1.835000000000000000e+02,2.060000000000000000e+05,1.998747116886079311e-02
2.000000000000001776e+00,1.664000000000000000e+03,1.785999999999999943e+02,2.070000000000000000e+05,9.729029145091772079e-03
2.000000000000001776e+00,1.664000000000000000e+03,1.868000000000000114e+02,2.080000000000000000e+05,4.013400932308286428e-03
2.000000000000001776e+00,1.672000000000000000e+03,1.823000000000000114e+02,2.090000000000000000e+05,1.619291957467794418e-02
2.000000000000001776e+00,1.680000000000000000e+03,1.781999999999999886e+02,2.100000000000000000e+05,2.656929288059473038e-02
2.000000000000001776e+00,1.680000000000000000e+03,1.870000000000000000e+02,2.110000000000000000e+05,5.799884092994034290e-03
2.000000000000001776e+00,1.688000000000000000e+03,1.815000000000000000e+02,2.120000000000000000e+05,2.934996411204338074e-02
2.000000000000001776e+00,1.696000000000000000e+03,1.763000000000000114e+02,2.130000000000000000e+05,1.269398829899728298e-01
2.000000000000001776e+00,1.696000000000000000e+03,1.850999999999999943e+02,2.140000000000000000e+05,4.650941467843949795e-03
2.000000000000001776e+00,1.704000000000000000e+03,1.808000000000000114e+02,2.150000000000000000e+05,1.570923347026109695e-02
2.000000000000001776e+00,1.704000000000000000e+03,1.895000000000000000e+02,2.160000000000000000e+05,3.767230501398444176e-02
2.000000000000001776e+00,1.712000000000000000e+03,1.854000000000000057e+02,2.170000000000000000e+05,7.053271317854523659e-01
2.000000000000001776e+00,1.720000000000000000e+03,1.801999999999999886e+02,2.180000000000000000e+05,1.620671944692730904e-02
2.000000000000001776e+00,1.720000000000000000e+03,1.890000000000000000e+02,2.190000000000000000e+05,1.760635804384946823e-02
2.000000000000001776e+00,1.728000000000000000e+03,1.840999999999999943e+02,2.200000000000000000e+05,2.776800589635968208e-01
2.000000000000001776e+00,1.736000000000000000e+03,1.779000000000000057e+02,2.210000000000000000e+05,1.399014540947973728e-02
2.000000000000001776e+00,1.736000000000000000e+03,1.866999999999999886e+02,2.220000000000000000e+05,6.896796869114041328e-03
2.000000000000001776e+00,1.744000000000000000e+03,1.820999999999999943e+02,2.230000000000000000e+05,9.830372873693704605e-03
2.000000000000001776e+00,1.744000000000000000e+03,1.901999999999999886e+02,2.240000000000000000e+05,7.699019648134708405e-02
2.000000000000001776e+00,1.752000000000000000e+03,1.861999999999999886e+02,2.250000000000000000e+05,5.743195507675409317e-01
2.000000000000001776e+00,1.760000000000000000e+03,1.808000000000000114e+02,2.260000000000000000e+05,1.227597589604556561e-02
2.000000000000001776e+00,1.760000000000000000e+03,1.895999999999999943e+02,2.270000000000000000e+05,7.752112112939357758e-03
2.000000000000001776e+00,1.768000000000000000e+03,1.850999999999999943e+02,2.280000000000000000e+05,9.875566642731428146e-01
2.000000000000001776e+00,1.776000000000000000e+03,1.801999999999999886e+02,2.290000000000000000e+05,1.577584538608789444e-02
2.000000000000001776e+00,1.776000000000000000e+03,1.890000000000000000e+02,2.300000000000000000e+05,9.654899826273322105e-03
2.000000000000001776e+00,1.784000000000000000e+03,1.843000000000000114e+02,2.310000000000000000e+05,1.099020568653941154e-02
